(-1.37568,0)
(-2.24776,0)
(-0.69531,0)
(0.371009,0)
(0.0150257,0)
(-0.0550492,0)
(-0.113092,0)
(-0.121954,0)
(-5.76811e-05,0)
(0.356349,0)
(-0.00697162,0)
(0.0264391,0)
(-0.0881322,0)
(-0.140304,0)
(-0.00569001,0)
(-0.0129845,0)
(0.121165,0)
(0.147063,0)
(0.208836,0)
(-0.039728,0)
(0.000221487,0)
(-0.028527,0)
(0.0371288,0)
(0.00237812,0)
(0.0934576,0)
(-0.0935375,0)
(0.0797929,0)
(-0.00568236,0)
(-0.118473,0)
(-0.069837,0)
(-0.0306115,0)
(0.00100546,0)
(-0.00952908,0)
(0.0252786,0)
(-0.00896876,0)
(-0.00067744,0)
(-0.000543798,0)
(-0.0174175,0)
(-0.0093195,0)
(0.012327,0)
(-0.0475495,0)
(-0.0814275,0)
(-0.0110255,0)
(-0.0654678,0)
(0.0265242,0)
(0.0314414,0)
(0.00369513,0)
(0.00543219,0)
(-0.0338386,0)
(-0.0270965,0)
(-0.0546011,0)
(0.00844433,0)
(0.000567641,0)
(0.00417683,0)
(-0.0125941,0)
(-0.000318538,0)
(-0.00853775,0)
(0.00164221,0)
(-0.0017084,0)
(0.00542484,0)
(0.0180813,0)
(0.000983928,0)
(0.0187382,0)
(-0.00589524,0)
(0.0185882,0)
(-0.015159,0)
(0.0429301,0)
(0.00373473,0)
(-0.00286532,0)
(-0.00353024,0)
(0.00457695,0)
(-0.00119273,0)
(-0.00383441,0)
(-0.00109633,0)
(0.000254711,0)
(-0.000464942,0)
(-0.00139432,0)
(0.00350098,0)
(-0.00534878,0)
(-0.00259126,0)
(0.00655813,0)
(-0.0721979,0)
(0.101274,0)
(0.025834,0)
(-0.00883123,0)
(-0.0887777,0)
(0.0515428,0)
(-0.00924402,0)
(0.0734042,0)
(-0.16577,0)
(0.120974,0)
(-0.157237,0)
(-0.249683,0)
(-0.159218,0)
(-0.0458168,0)
(0.00867269,0)
(-0.0519736,0)
(0.0341078,0)
(-0.0397778,0)
(0.0186112,0)
(-0.00361082,0)
(-0.131081,0)
(0.104314,0)
(-0.0593338,0)
(0.202662,0)
(-0.376778,0)
(0.474279,0)
(0.156013,0)
(0.191039,0)
(0.107116,0)
(-0.0783346,0)
(-0.0423872,0)
(0.0679303,0)
(-0.490103,0)
(0.706024,0)
(0.0262256,0)
(-0.111009,0)
(-0.125631,0)
(0.065515,0)
(0.0365515,0)
(0.124811,0)
(-0.194022,0)
(-0.0719038,0)
(4.09607,0)
(0.538472,0)
(-1.82739,0)
(0.531915,0)
(-0.33777,0)
(0.860767,0)
(1.71318,0)
(0.222758,0)
(-0.211616,0)
(0.00750762,0)
(0.0650163,0)
(0.0897925,0)
(0.0526197,0)
(0.101188,0)
(-0.209815,0)
(0.0676707,0)
(0.00375329,0)
(0.0494433,0)
(0.0932322,0)
(-0.00694768,0)
(0.00695478,0)
(-0.0651227,0)
(-0.12556,0)
(-0.0624515,0)
(0.0120307,0)
(0.00184774,0)
(0.00404997,0)
(-0.0135808,0)
(0.00454637,0)
(-0.02027,0)
(0.00235166,0)
(-0.00232169,0)
(-0.00723952,0)
(-0.0137055,0)
(-0.0238567,0)
(-0.00588633,0)
(0.00258536,0)
(-0.0134346,0)
(0.0106696,0)
(-0.0080567,0)
(0.00498231,0)
(-0.000680137,0)
(-0.0636684,0)
(0.0233162,0)
(-0.0038561,0)
(0.0634161,0)
(-0.303605,0)
(0.170844,0)
(-0.030288,0)
(0.116306,0)
(0.190497,0)
(-0.0574823,0)
(-0.0135049,0)
(-0.101317,0)
(-0.697334,-0)
(0.306415,-0)
(0.123716,-0)
(-0.0654272,-0)
(-0.281872,-0)
(-0.0081071,-0)
(0.0715107,-0)
(-0.00207579,-0)
(-0.44488,-0)
(-0.0259838,-0)
(-2.1701,-0)
(0.0844312,-0)
(1.37564,-0)
(-0.180973,-0)
(0.187372,-0)
(-0.411798,-0)
(-1.13647,-0)
(0.07749,-0)
(0.125388,-0)
(-0.0123977,-0)
(-0.0562117,-0)
(-0.0217474,-0)
(-0.0244206,-0)
(-0.0623706,-0)
(0.0294586,-0)
(-0.00512953,-0)
(-0.00511712,-0)
(0.0191652,-0)
(0.064627,-0)
(-0.0244358,-0)
(0.00102378,-0)
(-0.110027,-0)
(-0.636611,-0)
(0.121075,-0)
(0.150807,-0)
(-0.0318817,-0)
(-0.438268,0)
(-0.0161154,0)
(0.0846192,0)
(-0.169012,0)
(-0.89702,0)
(0.0904358,0)
(1.14884,0)
(-0.273302,0)
(-1.13366,0)
(0.0768535,0)
(-0.0967792,0)
(0.0587663,0)
(0.317156,0)
(-0.092027,0)
(0.0282077,0)
(0.000535391,0)
(-0.366855,0)
(0.00807679,0)
(0.0361507,0)
(-0.389495,-0)
(-1.32238,-0)
(0.304477,-0)
(-0.695726,-0)
(0.237252,-0)
(0.803536,-0)
(-0.13117,-0)
(-0.00565909,-0)
(-0.389239,-0)
(-1.24937,0)
(0.295402,0)
(0.677965,0)
(-0.124307,0)
(-0.0959577,0)
(-0.0340428,-0)
(-0.161685,-0)
(-0.233775,0)
(0.648654,0)
(-0.0433106,0)
(15.318,0)
(8.35157,0)
(-2.52511,0)
(3.58202,0)
(-0.0987342,0)
(2.97233,0)
(2.31752,0)
(2.93284,0)
(0.0279022,0)
(-0.144902,0)
(0.0269381,0)
(0.134568,0)
(-0.128527,0)
(-0.189318,0)
(-0.364213,0)
(-0.390162,0)
(-0.0323111,0)
(0.0758105,0)
(0.14152,0)
(0.0423775,0)
(0.0100466,0)
(-0.169255,0)
(-0.0672768,0)
(-0.330777,0)
(0.00364924,0)
(0.00440386,0)
(0.045276,0)
(0.0195877,0)
(0.0129801,0)
(-0.0550431,0)
(0.114763,0)
(-0.0151302,0)
(-0.114874,0)
(0.00446158,0)
(0.122272,0)
(0.0395251,0)
(-0.00128641,0)
(-0.0101184,0)
(-0.0314212,0)
(-0.00560714,0)
(0.000905352,0)
(0.0013246,0)
(0.0102372,0)
(0.0431198,0)
(-0.00120218,0)
(0.114582,0)
(0.0259223,0)
(0.132322,0)
(0.0986524,0)
(0.0410433,0)
(-0.0119575,0)
(-0.0153617,0)
(-0.00211956,0)
(0.0156597,0)
(-0.0659286,0)
(0.0950666,0)
(-0.00804317,0)
(-0.0083968,0)
(-0.0292351,0)
(-0.00559469,0)
(0.0128599,0)
(0.000887647,0)
(-0.0553888,0)
(0.00338024,0)
(-0.300914,0)
(0.00907773,0)
(0.123144,0)
(-0.028614,0)
(0.0288487,0)
(-0.0703108,0)
(-0.108048,0)
(-0.0438157,0)
(0.0014986,0)
(0.000573701,0)
(-0.00297211,0)
(-0.00789971,0)
(9.34943e-05,0)
(-0.00908869,0)
(0.00364497,0)
(-0.00116007,0)
(-0.000434681,0)
(0.00447201,0)
(0.00539913,0)
(0.00109486,0)
(0.0023216,0)
(-0.020722,0)
(-0.0326558,0)
(-0.0510503,0)
(0.00478818,0)
(0.00291257,0)
(-0.00468473,0)
(-0.0365806,0)
(0.00970199,0)
(-0.0476474,0)
(-0.0254988,0)
(-0.0305956,0)
(0.182397,0)
(0.0474203,0)
